time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1935-09-20T01:46:43.000Z,-3.824,141.416,30,7.8,mw,,,,,iscgem,iscgem904528,2015-02-12T22:28:32.628Z,"New Guinea, Papua New Guinea",earthquake
1936-04-01T02:09:28.000Z,4.241,126.368,35,7.8,mw,,,,,iscgem,iscgem903538,2015-02-12T21:28:39.234Z,"Kepulauan Talaud, Indonesia",earthquake
1937-01-07T13:20:42.000Z,35.434,97.759,15,7.8,mw,,,,,iscgem,iscgem902908,2015-02-12T21:37:25.592Z,"southern Qinghai, China",earthquake
1938-11-05T08:43:24.000Z,36.966,142.09,35,7.8,mw,,,,,iscgem,iscgem902740,2015-02-12T22:19:48.696Z,"off the east coast of Honshu, Japan",earthquake
1939-01-25T03:32:15.000Z,-36.305,-72.315,35,7.8,mw,,,,,iscgem,iscgem901785,2015-02-12T22:27:28.288Z,"Bio-Bio, Chile",earthquake
1939-01-30T02:18:30.000Z,-7.042,155.468,35,7.8,mw,,,,,iscgem,iscgem901797,2015-02-12T22:27:52.692Z,Solomon Islands,earthquake
1939-04-30T02:55:30.000Z,-9.873,159.812,15,7.8,mw,,,,,iscgem,iscgem901916,2015-02-12T21:34:36.127Z,Solomon Islands,earthquake
1939-12-26T23:57:23.000Z,39.771,39.577,20,7.8,mw,,,,,iscgem,iscgem902291,2015-02-12T22:09:41.839Z,eastern Turkey,earthquake
1940-11-10T01:39:05.000Z,45.708,26.563,90,7.8,mw,,,,,iscgem,iscgem901696,2015-02-12T23:29:58.508Z,Romania,earthquake
1942-05-14T02:13:27.000Z,-0.025,-79.955,20,7.8,mw,,,,,iscgem,iscgem900274,2015-02-12T20:41:35.283Z,Ecuador,earthquake
1943-05-25T23:07:40.000Z,7.4,127.178,15,7.8,mw,,,,,iscgem,iscgem899851,2015-02-12T22:43:44.516Z,Philippine Islands region,earthquake
1943-06-09T03:06:20.000Z,-0.827,100.736,10,7.8,mw,,,,,iscgem,iscgem899872,2015-02-12T23:08:23.604Z,"southern Sumatra, Indonesia",earthquake
1946-09-29T03:02:06.000Z,-5.158,153.379,50,7.8,mw,,,,,iscgem,iscgem898610,2015-02-12T23:51:22.056Z,"New Ireland region, Papua New Guinea",earthquake
1948-01-24T17:46:44.000Z,10.8,122.295,15,7.8,mw,,,,,iscgem,iscgem897163,2015-02-12T21:52:03.187Z,"Panay, Philippines",earthquake
1950-12-14T01:52:54.000Z,-19.705,-175.874,215.9,7.8,mw,,,,,iscgem,iscgem896185,2015-02-12T20:46:54.002Z,Tonga,earthquake
1954-03-29T06:17:07.000Z,36.988,-3.612,626.2,7.8,mw,,,,,iscgem,iscgem890481,2015-02-12T21:18:02.028Z,Strait of Gibraltar,earthquake
1957-12-17T13:50:22.000Z,-12.418,166.684,123.6,7.8,mw,,,,,iscgem,iscgem887702,2015-02-12T23:36:41.507Z,Santa Cruz Islands,earthquake
1958-07-10T06:15:58.000Z,58.23,-136.712,10,7.8,mw,,,,,iscgem,iscgem884702,2015-02-12T22:58:35.890Z,Southeastern Alaska,earthquake
1960-06-06T05:55:48.000Z,-45.785,-72.889,15,7.8,mw,,,,,iscgem,iscgem879416,2015-02-12T23:35:08.819Z,"Aisen, Chile",earthquake
1963-10-20T00:53:12.000Z,44.726,150.547,28.2,7.8,mw,,,,,iscgem,iscgem873349,2015-02-12T22:16:54.765Z,east of the Kuril Islands,earthquake
1964-05-26T10:59:16.000Z,-56.323,-27.655,125,7.8,mw,,,,,iscgem,iscgem868048,2015-02-12T21:22:54.679Z,South Sandwich Islands region,earthquake
1965-07-02T20:58:40.000Z,52.99,-167.739,45,7.8,mw,,,,,iscgem,iscgem855112,2015-02-12T23:08:29.933Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
1966-12-31T18:23:09.000Z,-12.091,166.552,55,7.8,mw,,,,,iscgem,iscgem841173,2015-02-12T23:35:25.594Z,Santa Cruz Islands,earthquake
1969-02-28T02:40:32.000Z,36.033,-10.613,10,7.8,mw,,,,,iscgem,iscgem812637,2015-02-12T21:25:36.941Z,Azores-Cape St. Vincent Ridge,earthquake
1971-07-09T03:03:20.000Z,-32.601,-71.076,60.3,7.8,mw,,,,,iscgem,iscgem782010,2015-02-12T23:19:01.885Z,"Valparaiso, Chile",earthquake
1994-06-02T18:17:34.020Z,-10.477,112.835,18.4,7.8,mw,,,,1.1,us,usp0006djk,2015-02-13T20:04:29.243Z,"south of Java, Indonesia",earthquake
2009-07-15T09:22:29.030Z,-45.762,166.562,12,7.8,mwc,434,16.8,,,us,usp000gz8j,2015-03-24T18:44:53.442Z,off the west coast of the South Island of New Zealand,earthquake
2005-06-13T22:44:33.900Z,-19.987,-69.197,115.6,7.8,mwb,714,16.1,,1.01,us,usp000dsw1,2015-04-18T22:00:50.560Z,"Tarapaca, Chile",earthquake
2001-11-14T09:26:10.010Z,35.946,90.541,10,7.8,mwc,368,,,1.07,us,usp000asvm,2015-04-18T22:02:47.345Z,"southern Qinghai, China",earthquake
2010-10-25T14:42:22.460Z,-3.487,100.082,20.1,7.8,mwc,379,23,,1.17,us,usp000hnj4,2015-04-18T21:56:13.507Z,"Kepulauan Mentawai region, Indonesia",earthquake
1951-11-24T18:50:24.000Z,23.092,121.214,30,7.8,mw,,,,,iscgem,iscgem894988,2015-02-12T23:33:46.239Z,Taiwan,earthquake
2015-04-25T06:11:26.270Z,28.1473,84.7079,15,7.8,mww,,35,5.835,1.19,us,us20002926,2015-04-28T06:44:45.671Z,"34km ESE of Lamjung, Nepal",earthquake
2013-04-16T10:44:20.180Z,28.033,61.996,80,7.7,mww,506,26.6,,1.09,us,usb000g7x7,2015-04-18T20:24:16.718Z,"83km E of Khash, Iran",earthquake
2013-09-24T11:29:47.970Z,26.951,65.5009,15,7.7,mww,,17,7.241,0.93,us,usb000jyiv,2015-04-18T20:22:31.226Z,"61km NNE of Awaran, Pakistan",earthquake
2013-11-17T09:04:55.530Z,-60.2738,-46.4011,10,7.7,mww,,23,8.05,1.33,us,usb000l0gq,2015-04-18T21:54:44.943Z,Scotia Sea,earthquake
2014-04-03T02:43:13.110Z,-20.5709,-70.4931,22.4,7.7,mww,,44,1.029,0.82,us,usc000p27i,2015-04-18T21:54:35.707Z,"53km SW of Iquique, Chile",earthquake
1973-06-17T03:55:02.900Z,43.233,145.785,48,7.7,ms,,,,,us,usp0000270,2015-02-12T22:19:16.621Z,"Hokkaido, Japan region",earthquake
1975-05-10T14:27:38.700Z,-38.183,-73.232,6,7.7,ms,,,,,us,usp0000az9,2015-03-20T15:32:02.228Z,"Bio-Bio, Chile",earthquake
1975-07-20T19:54:27.700Z,-7.104,155.152,44,7.7,ms,,,,,us,usp0000c2s,2015-03-20T15:32:55.816Z,Solomon Islands,earthquake
1978-06-12T08:14:26.400Z,38.19,142.028,44,7.7,ms,,,,,us,usp0000v0f,2015-02-12T23:31:02.311Z,"near the east coast of Honshu, Japan",earthquake
1978-11-29T19:52:47.600Z,16.01,-96.591,18,7.7,ms,,,,,us,usp0000xp7,2015-03-20T15:49:50.939Z,"Oaxaca, Mexico",earthquake
1979-12-12T07:59:03.300Z,1.598,-79.358,24,7.7,ms,,,,,us,usp00014ey,2015-02-12T22:17:34.568Z,near the coast of Ecuador,earthquake
1981-09-01T09:29:31.540Z,-14.96,-173.085,25,7.7,ms,,,,1.2,us,usp0001fkx,2015-03-20T16:00:34.171Z,Samoa Islands region,earthquake
1986-10-20T06:46:09.980Z,-28.117,-176.367,29.1,7.7,mw,,,,1.2,us,usp0002z3j,2015-02-12T21:26:47.300Z,Kermadec Islands region,earthquake
2001-01-13T17:33:32.380Z,13.049,-88.66,60,7.7,mwc,427,,,1.13,us,usp000a7m5,2015-04-18T22:03:18.560Z,offshore El Salvador,earthquake
2001-01-26T03:16:40.500Z,23.419,70.232,16,7.7,mwc,472,,,1.25,us,usp000a8ds,2015-04-18T22:03:09.425Z,"Gujarat, India",earthquake
2002-08-19T11:01:01.190Z,-21.696,-179.513,580,7.7,mwc,670,,,0.93,us,usp000ba6g,2015-04-18T22:02:32.848Z,Fiji region,earthquake
2002-08-19T11:08:24.310Z,-23.884,178.495,675.4,7.7,mwc,302,,,1.08,us,usp000ba6m,2015-02-12T22:22:41.048Z,south of the Fiji Islands,earthquake
2008-07-05T02:12:04.480Z,53.882,152.886,632.8,7.7,mwc,777,13.5,,0.83,us,usp000gbc0,2015-04-18T21:57:44.650Z,Sea of Okhotsk,earthquake
1990-07-16T07:26:34.610Z,15.679,121.172,25.1,7.7,mw,,,,1.1,us,usp0004bxs,2015-02-12T21:16:07.531Z,"Luzon, Philippines",earthquake
1992-09-02T00:16:01.690Z,11.742,-87.34,44.8,7.7,mw,,,,1.3,us,usp0005ddn,2015-03-20T16:55:30.822Z,near the coast of Nicaragua,earthquake
1993-07-12T13:17:11.960Z,42.851,139.197,16.7,7.7,mw,,,,1,us,usp0005w12,2015-02-12T23:11:59.642Z,"Hokkaido, Japan region",earthquake
1995-05-16T20:12:44.220Z,-23.008,169.9,20.2,7.7,mw,,,,1.3,us,usp0006xg1,2015-02-12T22:32:33.939Z,southeast of the Loyalty Islands,earthquake
1995-08-16T10:27:28.630Z,-5.799,154.178,30.1,7.7,mw,,,,1.3,us,usp00071w4,2015-03-20T17:12:10.849Z,"Bougainville region, Papua New Guinea",earthquake
1996-11-12T16:59:44.030Z,-14.993,-75.675,33,7.7,mwc,,,,1.11,us,usp0007swp,2015-02-13T22:48:12.185Z,near the coast of central Peru,earthquake
1997-04-21T12:02:26.430Z,-12.584,166.676,33,7.7,mwc,,,,0.93,us,usp00080wt,2015-03-20T17:23:41.234Z,Santa Cruz Islands,earthquake
1998-11-29T14:10:31.960Z,-2.071,124.891,33,7.7,mwc,,,,1.23,us,usp0008yx2,2015-03-20T17:31:24.158Z,Banda Sea,earthquake
1999-09-20T17:47:18.490Z,23.772,120.982,33,7.7,mwc,,,,1.11,us,usp0009eq0,2015-02-12T21:56:53.971Z,Taiwan,earthquake
2012-08-14T02:59:38.460Z,49.8,145.064,583.2,7.7,mww,862,13.8,,0.83,us,usp000jq9h,2015-04-18T21:55:55.390Z,Sea of Okhotsk,earthquake
1900-10-09T12:28:00.000Z,60,-142,0,7.7,mw,,,,,iscgem,iscgem16957718,2015-02-12T22:02:49.496Z,Southeastern Alaska,earthquake
1900-10-29T09:11:00.000Z,11,-66,0,7.7,mw,,,,,iscgem,iscgem16957719,2015-02-12T22:15:25.232Z,"offshore Miranda, Venezuela",earthquake
1902-08-22T03:00:00.000Z,40,77,0,7.7,mw,,,,,iscgem,iscgem16957769,2015-02-12T23:34:19.698Z,Kyrgyzstan-Xinjiang border region,earthquake
1903-01-14T01:47:00.000Z,15,-98,0,7.7,mw,,,,,iscgem,iscgem16957788,2015-02-12T23:27:52.338Z,"off the coast of Oaxaca, Mexico",earthquake
1904-06-25T21:00:37.000Z,52.864,160.445,30,7.7,mw,,,,,iscgem,iscgem16957819,2015-02-12T20:54:13.492Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake
1906-04-18T13:12:27.000Z,38.056,-122.403,10,7.7,mw,,,,,iscgem,iscgem16957905,2015-02-12T21:49:56.132Z,"San Pablo Bay, California",earthquake
1909-07-07T21:37:47.000Z,35.387,70.251,200,7.7,mw,,,,,iscgem,iscgem16958043,2015-02-12T23:35:26.582Z,"Hindu Kush region, Afghanistan",earthquake
1911-01-03T23:25:48.000Z,43.013,78.53,20,7.7,mw,,,,,iscgem,iscgem16958130,2015-02-12T21:54:22.950Z,eastern Kazakhstan,earthquake
1911-07-12T04:07:38.000Z,8.546,127.103,15,7.7,mw,,,,,iscgem,iscgem16958154,2015-02-12T21:51:27.365Z,Philippine Islands region,earthquake
1913-06-26T04:57:19.000Z,-20.53,-173.854,25,7.7,mw,,,,,iscgem,iscgem914078,2015-02-12T22:21:07.171Z,Tonga,earthquake
1913-08-06T22:14:37.000Z,-16.469,-73.823,25,7.7,mw,,,,,iscgem,iscgem914088,2015-02-12T22:30:57.388Z,near the coast of southern Peru,earthquake
1916-01-13T08:20:32.000Z,-3.987,138.011,35,7.7,mw,,,,,iscgem,iscgem913750,2015-02-12T20:35:49.989Z,"Papua, Indonesia",earthquake
1927-05-22T22:32:49.000Z,37.645,102.489,15,7.7,mw,,,,,iscgem,iscgem909273,2015-02-12T21:56:18.290Z,"Gansu-Qinghai border region, China",earthquake
1928-03-09T18:05:29.000Z,-2.649,88.436,15,7.7,mw,,,,,iscgem,iscgem908528,2015-02-12T20:32:28.859Z,South Indian Ocean,earthquake
1928-12-01T04:06:17.000Z,-35.155,-72.105,35,7.7,mw,,,,,iscgem,iscgem908986,2015-02-12T23:20:16.370Z,"Maule, Chile",earthquake
1930-11-10T13:35:26.000Z,36.417,141.4,30,7.7,mw,,,,,iscgem,iscgem907731,2015-01-24T18:07:45.000Z,"near the east coast of Honshu, Japan",earthquake
1931-10-10T00:19:57.000Z,-9.732,161.211,15,7.7,mw,,,,,iscgem,iscgem907065,2015-02-12T22:53:15.329Z,Solomon Islands,earthquake
1932-05-14T13:11:04.000Z,0.493,125.805,15,7.7,mw,,,,,iscgem,iscgem906146,2015-02-12T22:19:56.315Z,Molucca Sea,earthquake
1932-06-22T12:59:31.000Z,19.373,-104.224,25,7.7,mw,,,,,iscgem,iscgem906247,2015-02-12T21:11:35.708Z,"Jalisco, Mexico",earthquake
1933-11-20T23:21:35.000Z,73.122,-70.014,15,7.7,mw,,,,,iscgem,iscgem905919,2015-02-12T22:21:37.078Z,Baffin Bay,earthquake
1934-07-18T19:40:19.000Z,-11.936,166.977,10,7.7,mw,,,,,iscgem,iscgem905046,2015-02-12T20:34:07.521Z,Santa Cruz Islands,earthquake
1938-05-12T15:39:06.000Z,-6.154,147.634,35,7.7,mw,,,,,iscgem,iscgem902481,2015-02-12T20:25:40.170Z,"eastern New Guinea region, Papua New Guinea",earthquake
1938-05-19T17:08:41.000Z,-0.557,118.881,35,7.7,mw,,,,,iscgem,iscgem902493,2015-02-12T21:29:54.788Z,"Makassar Strait, Indonesia",earthquake
1938-05-23T07:18:30.000Z,36.517,141.491,15,7.7,mw,,,,,iscgem,iscgem902498,2015-02-12T23:04:21.674Z,"near the east coast of Honshu, Japan",earthquake
1938-06-10T09:53:43.000Z,25.143,125.273,20,7.7,mw,,,,,iscgem,iscgem902525,2015-02-12T22:36:44.580Z,"southwestern Ryukyu Islands, Japan",earthquake
1938-11-05T10:50:18.000Z,37.166,142.221,35,7.7,mw,,,,,iscgem,iscgem902741,2015-02-12T22:59:12.770Z,"off the east coast of Honshu, Japan",earthquake
1938-11-06T08:53:55.000Z,37.393,142.303,30,7.7,mw,,,,,iscgem,iscgem902745,2015-02-12T20:41:20.048Z,"off the east coast of Honshu, Japan",earthquake
1940-12-28T16:37:44.000Z,18.245,147.558,15,7.7,mw,,,,,iscgem,iscgem901750,2015-02-12T21:07:07.446Z,Mariana Islands region,earthquake
1942-08-06T23:37:02.000Z,13.862,-91.138,35,7.7,mw,,,,,iscgem,iscgem900408,2015-02-12T22:52:08.225Z,offshore Guatemala,earthquake
1943-07-29T03:02:17.000Z,18.905,-67.131,15,7.7,mw,,,,,iscgem,iscgem899944,2015-02-12T21:14:29.106Z,Puerto Rico region,earthquake
1943-11-06T08:31:41.000Z,-5.602,134.015,15,7.7,mw,,,,,iscgem,iscgem900076,2015-02-12T21:38:42.230Z,"Kepulauan Aru region, Indonesia",earthquake
1949-12-17T06:53:32.000Z,-53.923,-69.596,10,7.7,mw,,,,,iscgem,iscgem897093,2015-02-12T23:32:18.993Z,"Tierra del Fuego, Magallanes, Chile",earthquake
1950-02-28T10:21:00.000Z,45.882,143.491,329,7.7,mw,,,,,iscgem,iscgem895264,2015-02-12T20:31:38.572Z,"Hokkaido, Japan region",earthquake
1950-11-02T15:28:15.000Z,-6.823,129.183,199.7,7.7,mw,,,,,iscgem,iscgem896018,2015-02-12T22:55:32.861Z,Banda Sea,earthquake
1951-11-18T09:35:54.000Z,31.056,91.261,30,7.7,mw,,,,,iscgem,iscgem894960,2015-02-12T20:18:58.460Z,eastern Xizang,earthquake
1951-11-24T18:47:19.000Z,23.062,121.436,25,7.7,mw,,,,,iscgem,iscgem894987,2015-01-24T18:07:48.000Z,Taiwan,earthquake
1956-07-09T03:11:45.000Z,36.664,25.957,20,7.7,mw,,,,,iscgem,iscgem888445,2015-02-12T21:24:26.606Z,"Dodecanese Islands, Greece",earthquake
1957-11-29T22:19:50.000Z,-20.948,-66.713,232.5,7.7,mw,,,,,iscgem,iscgem887612,2015-02-12T21:04:39.151Z,"Potosi, Bolivia",earthquake
1963-08-15T17:25:09.000Z,-13.866,-69.414,550,7.7,mw,,,,,iscgem,iscgem17294122,2015-02-12T20:34:11.988Z,southern Peru,earthquake
1965-05-20T00:40:27.000Z,-14.921,167.34,120,7.7,mw,,,,,iscgem,iscgem857011,2015-02-12T23:47:28.027Z,Vanuatu,earthquake
1966-09-08T21:15:56.000Z,2.388,128.49,115,7.7,mw,,,,,iscgem,iscgem843229,2015-01-24T18:07:54.000Z,"Halmahera, Indonesia",earthquake
1966-12-28T08:18:07.000Z,-25.494,-70.55,25,7.7,mw,,,,,iscgem,iscgem841046,2015-02-12T22:31:26.344Z,"Antofagasta, Chile",earthquake
1971-01-10T07:17:05.000Z,-3.184,139.722,30,7.7,mw,,,,,iscgem,iscgem788036,2015-03-20T15:12:34.732Z,"Papua, Indonesia",earthquake
1972-06-11T16:41:04.000Z,3.752,124.221,330.8,7.7,mw,,,,,iscgem,iscgem772416,2015-02-12T22:58:34.297Z,Celebes Sea,earthquake
2007-11-14T15:40:50.530Z,-22.247,-69.89,40,7.7,mwc,610,22.4,,1.11,us,usp000fshy,2015-04-18T21:58:09.106Z,"Antofagasta, Chile",earthquake
2006-07-17T08:19:26.680Z,-9.284,107.419,20,7.7,mwc,357,36.8,,1.16,us,usp000ensm,2015-04-18T21:59:42.325Z,"south of Java, Indonesia",earthquake
2011-03-11T06:25:50.300Z,38.058,144.59,18.6,7.7,mwc,507,10.8,,0.85,us,usp000hvpg,2015-03-24T18:28:47.219Z,"off the east coast of Honshu, Japan",earthquake
2009-10-07T22:03:14.470Z,-13.006,166.51,45,7.7,mww,283,23.2,,1.31,us,usp000h2g9,2015-04-18T21:56:50.695Z,Vanuatu,earthquake
2009-01-03T19:43:50.650Z,-0.414,132.885,17,7.7,mwc,288,29.8,,1.27,us,usp000gs2d,2015-04-18T21:57:36.395Z,"near the north coast of Papua, Indonesia",earthquake
1988-11-06T13:03:19.340Z,22.789,99.611,17.8,7.7,mw,,,,1.6,us,usp0003nks,2015-02-13T19:52:08.441Z,Myanmar-China border region,earthquake
2014-04-12T20:14:39.300Z,-11.2701,162.1481,22.56,7.6,mww,,13,2.828,0.71,us,usc000phx5,2015-04-18T21:54:27.398Z,"93km SSE of Kirakira, Solomon Islands",earthquake
1974-10-03T14:21:29.100Z,-12.265,-77.795,13,7.6,ms,,,,,us,usp0000888,2015-03-20T15:29:49.638Z,near the coast of central Peru,earthquake
1975-02-02T08:43:39.100Z,53.113,173.497,10,7.6,ms,,,,,us,usp00009ry,2015-02-12T23:28:06.419Z,"Near Islands, Aleutian Islands, Alaska",earthquake
1977-04-02T07:15:22.700Z,-16.696,-172.095,33,7.6,ms,,,,,us,usp0000n82,2015-02-12T23:42:58.829Z,Samoa Islands region,earthquake
1978-03-24T19:47:50.700Z,44.244,148.862,33,7.6,ms,,,,,us,usp0000tmy,2015-02-12T23:11:56.237Z,Kuril Islands,earthquake
1979-03-14T11:07:16.300Z,17.813,-101.276,49,7.6,ms,,,,,us,usp0000zbw,2015-03-20T15:51:00.381Z,"Guerrero, Mexico",earthquake
1981-05-25T05:25:14.460Z,-48.786,164.357,33,7.6,ms,,,,1.2,us,usp0001dv1,2015-02-12T20:49:30.176Z,off the west coast of the South Island of New Zealand,earthquake
1983-03-18T09:05:50.000Z,-4.883,153.581,88.8,7.6,ms,,,,1.3,us,usp0001tr1,2015-02-12T21:10:09.804Z,"New Ireland region, Papua New Guinea",earthquake
1984-02-07T21:33:21.490Z,-10.012,160.469,18.1,7.6,mw,,,,1.4,us,usp00021u7,2015-03-20T16:10:28.619Z,Solomon Islands,earthquake
1985-09-21T01:37:13.470Z,17.802,-101.647,30.8,7.6,mw,,,,1.2,us,usp0002jyp,2015-03-20T16:18:30.530Z,"Guerrero, Mexico",earthquake
1987-03-05T09:17:05.280Z,-24.388,-70.161,62.3,7.6,mw,,,,1.2,us,usp0003304,2015-03-20T16:25:50.992Z,"Antofagasta, Chile",earthquake
1988-08-10T04:38:26.170Z,-10.366,160.819,34,7.6,mw,,,,1.5,us,usp0003jtm,2015-03-20T16:33:17.007Z,Solomon Islands,earthquake
1989-12-15T18:43:45.030Z,8.337,126.729,24.4,7.6,mw,,,,1.4,us,usp000433j,2015-03-20T16:39:44.089Z,"Mindanao, Philippines",earthquake
2000-03-28T11:00:22.510Z,22.338,143.73,126.5,7.6,mwc,,,,1.22,us,usp0009qb4,2015-04-18T22:04:16.144Z,"Volcano Islands, Japan region",earthquake
2000-05-04T04:21:16.210Z,-1.105,123.573,26,7.6,mwc,,,,1.14,us,usp0009sbh,2015-04-18T22:04:07.884Z,"Sulawesi, Indonesia",earthquake
2001-07-07T09:38:43.520Z,-17.543,-72.077,33,7.6,mwc,398,,,1.15,us,usp000aj40,2015-04-18T22:02:53.947Z,near the coast of southern Peru,earthquake
2002-09-08T18:44:23.710Z,-3.302,142.945,13,7.6,mwc,428,,,1.16,us,usp000bbpf,2015-04-18T22:02:24.979Z,"near the north coast of New Guinea, Papua New Guinea",earthquake
2002-10-10T10:50:20.570Z,-1.757,134.297,10,7.6,mwc,375,,,1.15,us,usp000be54,2015-04-18T22:02:17.542Z,"near the north coast of Papua, Indonesia",earthquake
2003-01-22T02:06:34.610Z,18.77,-104.104,24,7.6,mwb,551,,,1.4,us,usp000bnyr,2015-04-18T22:01:56.259Z,"offshore Colima, Mexico",earthquake
2003-08-04T04:37:20.130Z,-60.532,-43.411,10,7.6,mwc,315,25.2,,1.09,us,usp000c41f,2015-04-18T22:01:39.649Z,Scotia Sea,earthquake
2005-09-09T07:26:43.730Z,-4.539,153.474,90,7.6,mwc,502,20,,1.04,us,usp000dz2j,2015-04-18T22:00:31.558Z,"New Ireland region, Papua New Guinea",earthquake
2006-04-20T23:25:02.150Z,60.949,167.089,22,7.6,mwc,579,18.5,,0.87,us,usp000ef1h,2015-04-18T21:59:59.331Z,"near the east coast of Koryakskiy Avtonomnyy Okrug, Russia",earthquake
1990-03-03T12:16:27.960Z,-22.122,175.163,33.2,7.6,mw,,,,1.3,us,usp000464d,2015-02-12T20:59:01.394Z,south of the Fiji Islands,earthquake
1990-04-05T21:12:35.550Z,15.125,147.596,11.4,7.6,mw,,,,1.2,us,usp00047gj,2015-02-12T20:36:17.846Z,Mariana Islands region,earthquake
1991-04-22T21:56:51.820Z,9.685,-83.073,10,7.6,mw,,,,1.2,us,usp0004qpg,2015-03-20T16:48:53.494Z,Costa Rica,earthquake
1991-12-22T08:43:13.410Z,45.533,151.021,24.7,7.6,mw,,,,0.9,us,usp00050sq,2015-02-12T21:52:44.979Z,Kuril Islands,earthquake
1993-01-15T11:06:05.950Z,43.3,143.691,102.2,7.6,mw,,,,1.5,us,usp0005ktj,2015-02-12T22:19:52.413Z,"Hokkaido, Japan region",earthquake
1994-03-09T23:28:06.780Z,-18.039,-178.413,562.5,7.6,mw,,,,1,us,usp00069fm,2015-02-12T22:11:06.784Z,Fiji region,earthquake
1999-08-17T00:01:39.130Z,40.748,29.864,17,7.6,mwc,,,,1.27,us,usp0009d4z,2015-02-12T22:23:56.985Z,western Turkey,earthquake
2012-08-31T12:47:33.380Z,10.811,126.638,28,7.6,mww,682,10.2,,1.02,us,usp000jr83,2015-04-18T21:55:48.007Z,Philippine Islands region,earthquake
2012-09-05T14:42:07.800Z,10.085,-85.315,35,7.6,mww,703,34.3,,1.2,us,usp000jrsw,2015-04-18T21:55:37.911Z,Costa Rica,earthquake
1900-07-29T06:59:00.000Z,-10,165,0,7.6,mw,,,,,iscgem,iscgem16957713,2015-02-12T21:44:40.168Z,Santa Cruz Islands,earthquake
1910-12-16T14:44:55.000Z,4.685,126.051,15,7.6,mw,,,,,iscgem,iscgem16958127,2015-02-12T22:49:03.925Z,"Kepulauan Talaud, Indonesia",earthquake
1911-06-07T11:02:50.000Z,18.517,-102.442,30,7.6,mw,,,,,iscgem,iscgem16958148,2015-02-12T23:33:16.010Z,"Michoacan, Mexico",earthquake
1914-06-25T19:07:25.000Z,-3.924,101.82,35,7.6,mw,,,,,iscgem,iscgem913990,2015-02-12T20:22:11.666Z,"southern Sumatra, Indonesia",earthquake
1921-09-11T04:01:44.000Z,-10.08,110.623,15,7.6,mw,,,,,iscgem,iscgem912309,2015-02-12T20:20:29.820Z,"south of Java, Indonesia",earthquake
1926-01-25T00:36:25.000Z,-10,159.248,15,7.6,mw,,,,,iscgem,iscgem909720,2015-02-12T23:51:34.153Z,Solomon Islands,earthquake
1926-10-26T03:44:45.000Z,-2.834,139.283,35,7.6,mw,,,,,iscgem,iscgem910191,2015-02-12T23:02:09.117Z,"near the north coast of Papua, Indonesia",earthquake
1928-03-16T05:01:06.000Z,-22.455,170.236,10,7.6,mw,,,,,iscgem,iscgem908538,2015-01-24T18:07:44.000Z,southeast of the Loyalty Islands,earthquake
1928-03-22T04:17:05.000Z,16.142,-96.107,15,7.6,mw,,,,,iscgem,iscgem908552,2015-02-12T22:21:26.110Z,"Oaxaca, Mexico",earthquake
1931-01-15T01:50:48.000Z,16.037,-96.583,35,7.6,mw,,,,,iscgem,iscgem906564,2015-02-12T20:55:11.916Z,"Oaxaca, Mexico",earthquake
1931-01-27T20:09:19.000Z,25.851,96.79,15,7.6,mw,,,,,iscgem,iscgem906595,2015-02-12T21:32:07.792Z,Myanmar,earthquake
1932-05-26T16:09:48.000Z,-25.447,178.854,570,7.6,mw,,,,,iscgem,iscgem906166,2015-02-12T20:16:16.994Z,south of the Fiji Islands,earthquake
1933-06-24T21:54:49.000Z,-5.226,104.596,20,7.6,mw,,,,,iscgem,iscgem905657,2015-02-12T21:31:11.641Z,"southern Sumatra, Indonesia",earthquake
1935-12-15T07:07:53.000Z,-10.345,161.443,35,7.6,mw,,,,,iscgem,iscgem904697,2015-02-12T20:58:02.728Z,Solomon Islands,earthquake
1935-12-28T02:35:31.000Z,-0.29,98.255,30,7.6,mw,,,,,iscgem,iscgem904721,2015-02-12T21:55:14.139Z,"Kepulauan Batu, Indonesia",earthquake
1938-11-06T21:38:48.000Z,37.019,142.43,25,7.6,mw,,,,,iscgem,iscgem902752,2015-02-12T22:12:06.533Z,"off the east coast of Honshu, Japan",earthquake
1941-04-15T19:09:57.000Z,18.69,-102.994,30,7.6,mw,,,,,iscgem,iscgem900764,2015-02-12T22:32:11.586Z,"Michoacan, Mexico",earthquake
1941-06-26T11:52:03.000Z,12.017,92.575,20,7.6,mw,,,,,iscgem,iscgem900863,2015-02-12T20:45:55.239Z,"Andaman Islands, India region",earthquake
1943-11-03T14:32:21.000Z,61.776,-151.051,15,7.6,mw,,,,,iscgem,iscgem900071,2015-01-24T18:07:47.000Z,Southern Alaska,earthquake
1944-02-01T03:22:41.000Z,40.696,32.992,30,7.6,mw,,,,,iscgem,iscgem899277,2015-02-12T22:43:20.896Z,central Turkey,earthquake
1944-04-27T14:38:12.000Z,-0.863,133.977,15,7.6,mw,,,,,iscgem,iscgem899365,2015-02-12T20:14:01.279Z,"near the north coast of Papua, Indonesia",earthquake
1947-05-27T05:58:58.000Z,-1.86,134.986,15,7.6,mw,,,,,iscgem,iscgem897871,2015-02-12T20:40:41.746Z,"near the north coast of Papua, Indonesia",earthquake
